cod,nome,lon,lat,tipo,area_km2
260002,RES. BIOLOGICA DE CUIEIRAS - INPA,-60.1167,-2.5667,pluviometrica,
260003,TARUMÃ AÇU (INPA),-60.1,-2.6,pluviometrica,
260006,NOVO AIRÃO,-60.9478,-2.62,pluviometrica,
260007,PRESIDENTE FIGUEIREDO,-60.0258,-2.0417,pluviometrica,
260008,LAGO DO IPIXUNA,-60.6883,-2.8964,pluviometrica,
260009,RIO CUIEIRAS,-60.3275,-2.6656,pluviometrica,
261000,BARURI,-61.5414,-2.0247,pluviometrica,
261001,UNIÃO,-61.7292,-2.9897,pluviometrica,
265000,SÃO PEDRO,-65.1167,-2.35,pluviometrica,
266000,FONTE BOA,-66.1667,-2.5333,pluviometrica,
266004,PORTO ANTUNES,-66.9492,-2.8903,pluviometrica,
266005,FONTE BOA,-66.0597,-2.4908,pluviometrica,
267001,ESPÍRITO SANTO,-67.5667,-2.75,pluviometrica,
268000,BOA UNIÃO,-68.7986,-2.8806,pluviometrica,
269001,IPIRANGA NOVO,-69.6931,-2.9297,pluviometrica,
269002,TARAPACA,-69.7333,-2.8667,pluviometrica,
269003,STA LUCIA,-69.8667,-2.9,pluviometrica,
271001,ARICA,-71.7333,-2.1333,pluviometrica,
272001,ESTRECHO-MARANDUA,-72.6667,-2.5,pluviometrica,
277000,TAISHA,-77.5,-2.3833,pluviometrica,
332000,FERNANDO DE NORONHA 82400,-32.4167,-3.85,pluviometrica,
338000,FORTALEZA,-38.8833,-3.7667,pluviometrica,
338001,PICI,-38.5833,-3.75,pluviometrica,
338002,PACATUBA,-38.6167,-3.9833,pluviometrica,
338005,MARACANAU,-38.6333,-3.9,pluviometrica,
338007,AQUIRAZ,-38.3833,-3.9,pluviometrica,
338008,SÃO GONÇALO DO AMARANTE,-38.98,-3.67,pluviometrica,
338009,CAUCAIA,-38.6833,-3.75,pluviometrica,
338014,UMARITUBA NOVA,-38.9817,-3.67,pluviometrica,
338016,MARANGUAPE,-38.6667,-3.9,pluviometrica,
338020,FORTALEZA (PINTO MARTINS) (SBFZ),-38.5167,-3.7667,pluviometrica,
338029,SÍTIOS NOVOS,-38.9167,-3.75,pluviometrica,
338034,EUSÉBIO,-38.5,-3.9,pluviometrica,
338037,CASTELÃO,-38.5333,-3.8167,pluviometrica,
338038,FUND.MA.NILVA(ÁGUA FRIA),-38.4667,-3.7833,pluviometrica,
338039,MESSEJANA,-38.4667,-3.8333,pluviometrica,
338040,ITAITINGA,-38.5167,-3.95,pluviometrica,
338043,SÃO VICENTE (PONTE BR-020),-38.9436,-3.9989,pluviometrica,
338047,BERRA BODE-ETS,-38.3933,-3.9289,pluviometrica,
338049,FAZENDA COLUMINJUBA,-38.75,-3.9667,pluviometrica,
338052,ESCOLA PROF LUIZA TEODORO,-38.6,-3.9225,pluviometrica,
338053,NOVO MARACANAU,-38.6233,-3.8617,pluviometrica,
338054,MUSEU RODOLFO TEÓFILO,-38.59,-3.86,pluviometrica,
338055,SIUPE,-38.9464,-3.5331,pluviometrica,
338056,SEDE,-38.9697,-3.6106,pluviometrica,
338057,CAMPO GRANDE,-38.6983,-3.7633,pluviometrica,
338058,CAUCAIA_Tabapuãzinho,-38.62,-3.741,pluviometrica,
338059,CAUCAIA_Parque São Geraldo,-38.5842,-3.6955,pluviometrica,
338060,CAUCAIA_Conjunto Metropolitano,-38.661,-3.759,pluviometrica,
338061,CAUCAIA_Padre Julio Maria II,-38.671,-3.743,pluviometrica,
338062,CAUCAIA_Parque Leblon,-38.594,-3.696,pluviometrica,
338063,CAUCAIA_Conjunto São Miguel,-38.603,-3.749,pluviometrica,
338064,FORTALEZA_Edson Queiroz,-38.4622,-3.7744,pluviometrica,
338065,FORTALEZA_Fátima,-38.5311,-3.7502,pluviometrica,
338066,FORTALEZA_Granja Portugal,-38.601,-3.789,pluviometrica,
338067,FORTALEZA_Presidente Kennedy,-38.565,-3.728,pluviometrica,
338068,FORTALEZA_João XXIII,-38.587,-3.774,pluviometrica,
338069,FORTALEZA_Antônio Bezerra2,-38.5981,-3.7261,pluviometrica,
338070,FORTALEZA_Parangaba,-38.555,-3.781,pluviometrica,
338071,FORTALEZA_Passare,-38.533,-3.819,pluviometrica,
338072,FORTALEZA_Panamericano,-38.567,-3.753,pluviometrica,
338073,FORTALEZA_Dias Macedo,-38.521,-3.786,pluviometrica,
338074,FORTALEZA_Antonio Bezerra,-38.589,-3.736,pluviometrica,
338075,FORTALEZA_Vicente Pinzon,-38.467,-3.731,pluviometrica,
338076,FORTALEZA_Vila Pery,-38.581,-3.79,pluviometrica,
338077,FORTALEZA_AC Francisco Sa,-38.5479,-3.7207,pluviometrica,
338078,FORTALEZA_AC Parangaba,-38.562,-3.7729,pluviometrica,
338080,PARQUE SÃO JOÃO,-38.625,-3.8194,pluviometrica,
338081,SANTO AMARO,-38.8739,-3.5542,pluviometrica,
338082,SÍTIO SAPUCAIA FAGUNDES,-38.3511,-3.9578,pluviometrica,
338083,PAÇO MUNICIPAL,-38.5181,-3.975,pluviometrica,
338084,SEMAN,-38.5589,-3.9481,pluviometrica,
338085,CACA E PESCA,-38.4392,-3.7699,pluviometrica,
338086,DEFESA CIVIL DE FORTALEZA,-38.5376,-3.7234,pluviometrica,
338087,VICOSA 01,-38.7318,-3.9237,pluviometrica,
338089,MARAPONGA,-38.5717,-3.7919,pluviometrica,
338090,ESCOLA ECONOMISTA RUBENS,-38.6261,-3.7749,pluviometrica,
338091,ESCOLA CELINA SÁ MORAES,-38.6711,-3.6713,pluviometrica,
338093,ESCOLA MARIA LUIZA,-38.6868,-3.7822,pluviometrica,
338094,ESCOLA NELY SALES GADELHA,-38.8724,-3.9639,pluviometrica,
339000,AMONTADA,-39.8294,-3.3633,pluviometrica,
339002,AÇUDE PENTECOSTE,-39.2667,-3.7833,pluviometrica,
339004,PENTECOSTE,-39.2667,-3.7833,pluviometrica,
339007,AMONTADA,-39.8333,-3.3833,pluviometrica,
339009,ASSUNÇÃO,-39.6333,-3.5667,pluviometrica,
339012,CEMOABA,-39.4167,-3.45,pluviometrica,
339014,ITAPAGÉ,-39.5833,-3.6833,pluviometrica,
339018,IRAUÇUBA,-39.7833,-3.7333,pluviometrica,
339020,IRATINGA,-39.5333,-3.7333,pluviometrica,
339023,MIRAIMA,-39.9667,-3.5667,pluviometrica,
339024,MUNDAU,-39.3667,-3.1833,pluviometrica,
339026,PARACURU,-39.0833,-3.3833,pluviometrica,
339028,SÃO LUÍS DO CURU,-39.2417,-3.6739,pluviometrica,
339030,TRAIRI,-39.25,-3.2833,pluviometrica,
339031,VERTENTES,-39.5667,-3.9333,pluviometrica,
339034,URUBURETAMA,-39.5,-3.6167,pluviometrica,
339036,PARACURU,-39.0333,-3.4167,pluviometrica,
339037,ITAPAJE,-39.58,-3.68,pluviometrica,
339040,PARAIPABA,-39.1667,-3.4,pluviometrica,
339041,AÇUDE PEREIRA DE MIRANDA,-39.25,-3.7833,pluviometrica,
339042,AÇUDE SÃO GABRIEL,-39.7833,-3.7333,pluviometrica,
339044,SERROTA,-39.3333,-3.8333,pluviometrica,
339045,FAZENDA SÃO JOÃO,-39.4111,-3.9453,pluviometrica,
339047,ICARAÍ DE AMONTADA,-39.6667,-3.0333,pluviometrica,
339048,AMONTADA,-39.8306,-3.3639,pluviometrica,
339049,ARACATIARA,-39.75,-3.1833,pluviometrica,
339051,APUIARES,-39.4333,-3.95,pluviometrica,
339052,BOA VISTA DO CAXITORÉ,-39.7,-3.9167,pluviometrica,
339053,IRAUCUBA,-39.75,-3.7333,pluviometrica,
339054,JUÁ,-39.87,-3.89,pluviometrica,
339055,MISSI,-39.8167,-3.6167,pluviometrica,
339056,SÃO JOAQUIM,-39.67,-3.73,pluviometrica,
339057,SANTA CRUZ,-39.52,-3.67,pluviometrica,
339058,ARAPARI,-39.5828,-3.5436,pluviometrica,
339064,CARVOEIRO,-39.9833,-3.2,pluviometrica,
339065,COMUNIDADE LEMOS,-39.0,-3.9,pluviometrica,
339068,CASA DE PEDRA,-39.0667,-3.75,pluviometrica,
339070,TEJUÇUOCA,-39.5833,-3.9833,pluviometrica,
339071,FAZENDA MALAQUIAS,-39.55,-3.95,pluviometrica,
339074,UMIRIM,-39.35,-3.6667,pluviometrica,
339075,TURURU,-39.45,-3.6,pluviometrica,
339076,VILA NOVA,-39.8703,-3.0244,pluviometrica,
339077,BARRENTO,-39.5128,-3.3017,pluviometrica,
339078,SÃO LUÍS DO CURU,-39.2667,-3.6667,pluviometrica,
339079,FAZENDA LAGOA DAS MERCES,-39.58,-3.16,pluviometrica,
339082,PRAIA DA BALEIA,-39.4333,-3.15,pluviometrica,
339084,ITAPIPOCA,-39.5667,-3.5,pluviometrica,
339086,FAZENDA LAGES,-39.33,-3.41,pluviometrica,
339088,AMONTADA_Gurupa,-39.9035,-3.2824,pluviometrica,
339089,AMONTADA_Centro,-39.828,-3.364,pluviometrica,
339090,AMONTADA_Nascente,-39.904,-3.282,pluviometrica,
339091,IRAUCUBA_Centro,-39.784,-3.745,pluviometrica,
339092,FAZENDA PAU D'ARCO,-39.5519,-3.1314,pluviometrica,
339093,FAZENDA  AGUAPÉ,-39.7889,-3.0036,pluviometrica,
339094,SEBASTIÃO DE ABREU,-39.3231,-3.8483,pluviometrica,
339095,CAGADO,-39.185,-3.5564,pluviometrica,
339096,SANTA CRUZ,-39.7767,-3.4522,pluviometrica,
339098,JACUÍPE NASCENTE,-39.9039,-3.2744,pluviometrica,
339100,BARRA DAS MOITAS,-39.7039,-3.0058,pluviometrica,
339101,ASSENTAMENTO MANDACARU,-39.7872,-3.84,pluviometrica,
339102,POÇO DOCE,-39.1086,-3.4422,pluviometrica,
339103,JARDIM DO MEIO,-39.0411,-3.4864,pluviometrica,
339104,AÇUDE MUNDAU,-39.5172,-3.6317,pluviometrica,
339108,SÃO PEDRO DO GAVIÃO,-39.3519,-3.5203,pluviometrica,
340002,AÇUDE AYRES DE SOUZA,-40.5,-3.7667,pluviometrica,
340003,AÇUDE ARACATIAÇU,-40.0167,-3.9,pluviometrica,
340005,FORQUILHA,-40.25,-3.8,pluviometrica,
340007,IPAGUASSU,-40.2667,-3.5,pluviometrica,
340008,MARTINOPOLE,-40.6833,-3.2333,pluviometrica,
340009,AÇUDE PATOS,-40.0333,-3.7667,pluviometrica,
340010,SÃO VICENTE,-40.2667,-3.4,pluviometrica,
340011,SOBRAL,-40.3667,-3.6667,pluviometrica,
340012,TUCUNDUBA,-40.4333,-3.1667,pluviometrica,
340013,VÁRZEA DA VOLTA,-40.6167,-3.5167,pluviometrica,
340014,CARIRE,-40.4667,-3.95,pluviometrica,
340015,FRECHEIRINHA,-40.8167,-3.7667,pluviometrica,
340016,GRANJA,-40.8333,-3.1167,pluviometrica,
340017,GRANJA,-40.8333,-3.1333,pluviometrica,
340018,IBIAPINA,-40.8833,-3.9167,pluviometrica,
340019,IBUAÇU,-40.9167,-3.3833,pluviometrica,
340020,MARCO,-40.15,-3.15,pluviometrica,
340023,MUCAMBO,-40.7667,-3.9,pluviometrica,
340027,SOBRAL (MOCAMBINHO),-40.35,-3.7,pluviometrica,
340028,AEROPORTO(SOBRAL),-40.3333,-3.6667,pluviometrica,
340029,TAPERA,-40.5333,-3.85,pluviometrica,
340030,TIANGUÁ,-40.9833,-3.7333,pluviometrica,
340031,UBAJARA,-40.9167,-3.85,pluviometrica,
340038,SANTANA DO ACARAÚ,-40.2,-3.4667,pluviometrica,
340039,URUOCA,-40.5667,-3.3167,pluviometrica,
340041,MERUOCA,-40.4833,-3.45,pluviometrica,
340042,MOCAMBINHO,-40.4167,-3.7167,pluviometrica,
340045,SOBRAL,-40.35,-3.7,pluviometrica,
340046,ARAQUEM,-40.8167,-3.6167,pluviometrica,
340048,SÃO JOSÉ DO TORTO,-40.65,-3.7833,pluviometrica,
340049,MASSAPÊ,-40.3333,-3.5333,pluviometrica,
340050,PATOS,-40.0833,-3.7167,pluviometrica,
340054,FAZENDA BOM JESUS,-40.9833,-3.7333,pluviometrica,
340055,FAZENDA CAIÇARA,-40.8167,-3.7667,pluviometrica,
340063,AÇUDE SANTO ANTÔNIO DE ARACATIAÇU,-40.0167,-3.9,pluviometrica,
340064,SOBRAL,-40.34,-3.6967,pluviometrica,
340065,LAGOA DO CARNEIRO,-40.05,-3.0167,pluviometrica,
340066,ALCANTARAS,-40.55,-3.5833,pluviometrica,
340067,BELA CRUZ,-40.1683,-3.0575,pluviometrica,
340069,TIAIA DE BAIXO,-40.5667,-3.0,pluviometrica,
340071,AROEIRAZ,-40.62,-3.64,pluviometrica,
340072,UBAUNA,-40.6833,-3.7333,pluviometrica,
340073,TRAPIÁ,-40.2667,-3.9,pluviometrica,
340074,SAMBAÍBA,-40.96,-3.2,pluviometrica,
340075,PESSOA ANTA,-40.9833,-3.35,pluviometrica,
340076,PARAZINHO,-40.65,-3.0333,pluviometrica,
340077,PANACUI,-40.4158,-3.2219,pluviometrica,
340078,TANGENTE,-40.3833,-3.4167,pluviometrica,
340079,TABAINHA,-40.8283,-3.4747,pluviometrica,
340080,MORRINHOS,-40.1167,-3.2333,pluviometrica,
340081,SERROTA,-40.4667,-3.1667,pluviometrica,
340082,SALÃO,-40.5333,-3.4167,pluviometrica,
340083,SINHÁ SABÓIA,-40.3333,-3.7167,pluviometrica,
340084,APRAZIVEL,-40.5667,-3.75,pluviometrica,
340085,CENTRO DE TREINAMENTO,-40.3833,-3.75,pluviometrica,
340086,ARACATIAÇU,-40.0169,-3.8828,pluviometrica,
340087,CARACARA,-40.0169,-3.7169,pluviometrica,
340089,BOQUEIRÃO,-40.45,-3.65,pluviometrica,
340090,BILHEIRA,-40.35,-3.7,pluviometrica,
340091,PATRIARCA,-40.2667,-3.6,pluviometrica,
340092,JORDÃO,-40.5167,-3.6833,pluviometrica,
340094,SALGADO DOS MACHADOS,-40.35,-3.75,pluviometrica,
340096,CAIOCA,-40.2333,-3.6667,pluviometrica,
340097,BONFIM,-40.3833,-3.7333,pluviometrica,
340098,RAFAEL ARRUDA,-40.6667,-3.8333,pluviometrica,
340100,CAMPANÁRIO,-40.7333,-3.3667,pluviometrica,
340101,PARACUA,-40.8,-3.2333,pluviometrica,
340102,COREAU,-40.65,-3.5667,pluviometrica,
340103,SENADOR SÁ,-40.4667,-3.35,pluviometrica,
340104,TAPERA,-40.8464,-3.3289,pluviometrica,
340105,ARARIUS,-40.6047,-3.89,pluviometrica,
340106,FAZENDA POÇO VERDE,-40.5064,-3.7506,pluviometrica,
340107,GROAIRAS,-40.3833,-3.9167,pluviometrica,
340108,MORAUJO,-40.6833,-3.4667,pluviometrica,
340109,PACUJÁ,-40.7,-3.9833,pluviometrica,
340110,TIAIA DE BAIXO,-40.5667,-3.0,pluviometrica,
340112,SÍTIO URUBÚ,-40.5667,-3.5333,pluviometrica,
340113,MERUOCA,-40.45,-3.55,pluviometrica,
340114,AÇUDE SOBRAL,-40.3667,-3.6667,pluviometrica,
340115,AÇUDE FORQUILHA,-40.2333,-3.8,pluviometrica,
340117,CAMILOS,-40.4833,-3.6167,pluviometrica,
340118,CURRAL VELHO,-40.3703,-3.9975,pluviometrica,
340120,BELA CRUZ_Chapadinha,-40.174,-3.059,pluviometrica,
340121,FORQUILHA_Edmundo Rodrigues,-40.269,-3.801,pluviometrica,
340122,MARCO_Marco,-40.15,-3.118,pluviometrica,
340123,MASSAPÊ_Centro,-40.3411,-3.5239,pluviometrica,
340124,MORRINHOS_Centro,-40.126,-3.229,pluviometrica,
340126,SOBRAL_Sinha Sabóia,-40.335,-3.709,pluviometrica,
340127,SOBRAL_Padre Ibiapina,-40.372,-3.69,pluviometrica,
340128,SOBRAL_João Passos Dias,-40.345,-3.66,pluviometrica,
340129,CAPIM 1,-40.3547,-3.9692,pluviometrica,
340130,GAMELEIRA,-40.5139,-3.4269,pluviometrica,
340131,PATOS,-40.0328,-3.7589,pluviometrica,
340132,FAZENDA BOM PASTOR,-40.7075,-3.5275,pluviometrica,
340133,CACIMBAS,-40.6808,-3.8647,pluviometrica,
340139,AÇUDE ARREBITA,-40.273,-3.8447,pluviometrica,
340140,AÇUDE DIAMANTE,-40.8647,-3.5993,pluviometrica,
340141,AÇUDE MARTINÓPOLE,-40.6186,-3.2365,pluviometrica,
340142,AÇUDE VÁRZEA DA VOLTA,-40.6096,-3.5028,pluviometrica,
340143,AÇUDE GANGORRA,-40.8614,-3.1654,pluviometrica,
340144,ACUDE SAO VICENTE,-40.2627,-3.3968,pluviometrica,
340145,AÇUDE ANGICOS,-40.8178,-3.6378,pluviometrica,
340147,SITIO TAUÃ DE BAIXO,-40.9481,-3.9146,pluviometrica,
340148,RANCHO AGUA FRIA,-40.9874,-3.987,pluviometrica,
341009,PIRACURUCA,-41.7167,-3.9333,pluviometrica,
341010,CHAVAL,-41.2333,-3.0333,pluviometrica,
341014,SANTO ANTÔNIO DA PINDOBA,-41.0831,-4.0328,pluviometrica,
341018,VIÇOSA DO CEARÁ,-41.0942,-3.5642,pluviometrica,
341021,CONGOS,-41.95,-3.9833,pluviometrica,
341022,CARAUBAS,-41.0833,-3.5667,pluviometrica,
341023,OITICICA,-41.0833,-3.5667,pluviometrica,
341024,PAULO PESSOA,-41.0667,-3.1167,pluviometrica,
341025,FAZENDA VAMBIRA,-41.0833,-3.5667,pluviometrica,
341026,CARRASCO (BARRA DO LONGA),-41.9333,-3.15,pluviometrica,
341027,TINGUIS,-41.9756,-3.7233,pluviometrica,
341029,BARROQUINHA,-41.1167,-3.0167,pluviometrica,
341030,ADRIANÓPOLIS,-41.2333,-3.25,pluviometrica,
341031,TIMONHA,-41.1333,-3.25,pluviometrica,
341032,IBUGUAÇU,-41.2667,-3.35,pluviometrica,
341033,PINDOGUABA,-41.1667,-3.7167,pluviometrica,
341034,PADRE VIEIRA,-41.3417,-3.5733,pluviometrica,
341036,MANHOSO,-41.0167,-3.5,pluviometrica,
341037,SÍTIO VAMBIRA,-41.15,-3.6333,pluviometrica,
341038,PIRACURUCA,-41.7169,-3.9336,pluviometrica,
341039,POÇO DA AREIA,-41.0631,-3.8483,pluviometrica,
341040,CHAVAL RETIRO,-41.2522,-3.0789,pluviometrica,
341042,BURITI DOS LOPES_Secret. Mun. de Insfraestrutura,-41.8624,-3.1673,pluviometrica,
341043,CAXINGO_Caxingo,-41.8915,-3.4228,pluviometrica,
341044,COCAL_Centro Integrado de Desenvolvimento Mun.,-41.5546,-3.4728,pluviometrica,
341045,PIRACURUCA_ADAPI,-41.7088,-3.9334,pluviometrica,
341046,CUMURUPIM,-41.4456,-3.0811,pluviometrica,
341047,CANTO DA TAPERA,-41.7489,-3.4936,pluviometrica,
341048,AGROVILA JACARÉ,-41.455,-3.4903,pluviometrica,
341049,LAMBEDOURO,-41.02,-3.5975,pluviometrica,
341050,AÇUDE ITAÚNA,-41.1644,-3.1536,pluviometrica,
342002,ESPERANTINA,-42.2294,-3.9033,pluviometrica,
342006,PORTO,-42.7167,-3.9,pluviometrica,
342007,LUZILÂNDIA,-42.3733,-3.4622,pluviometrica,
342009,BARRA DA ONÇA,-42.7239,-3.3647,pluviometrica,
342010,ESPERANTINA,-42.25,-3.9,pluviometrica,
342011,LUZILÂNDIA,-42.3667,-3.45,pluviometrica,
342014,BREJO_Torre de TV Municipal de Brejo,-42.7543,-3.6818,pluviometrica,
342015,BURITI_Prefeitura Municipal,-42.9246,-3.9425,pluviometrica,
342016,MAGALHAES DE ALMEIDA_PrefeituraMunicipal,-42.2117,-3.3923,pluviometrica,
342017,SANTA QUITERIA DO MARANHAO_Centro,-42.5688,-3.4931,pluviometrica,
342018,SÃO BERNARDO_PrefeituraMunicipal,-42.4211,-3.3622,pluviometrica,
342019,ESPERANTINA_AC Esperantina,-42.234,-3.8983,pluviometrica,
342020,LUZILANDIA_GuardaMunicipal,-42.3714,-3.4592,pluviometrica,
342021,MATIAS OLÍMPIO_Prefeitura Municipal,-42.5508,-3.715,pluviometrica,
342022,CENTRO,-42.621,-3.9841,pluviometrica,
343001,IGUARÁ,-43.8736,-3.5536,pluviometrica,
343003,NINA RODRIGUES,-43.8994,-3.46,pluviometrica,
343004,MUNIM,-43.7039,-3.5778,pluviometrica,
343008,CHAPADINHA,-43.35,-3.7333,pluviometrica,
343009,MATA ROMA,-43.1122,-3.6258,pluviometrica,
343010,BREJO DO MEIO,-43.5206,-3.94,pluviometrica,
343011,GONÇALO,-43.2367,-3.0439,pluviometrica,
343012,SÃO BENEDITO,-43.5247,-3.3342,pluviometrica,
343013,CHAPADINHA_CAIC Francisco Isaias do Nascimento,-43.3644,-3.721,pluviometrica,
343014,NINA RODRIGUES_CEU Maria Quaresma Vale,-43.9078,-3.4651,pluviometrica,
343015,VARGEM GRANDE_Creche Ana Maria N. Fernandes,-43.9232,-3.5476,pluviometrica,
344004,CANTANHEDE,-44.3764,-3.6325,pluviometrica,
344007,PERITORÓ II,-44.2933,-3.7097,pluviometrica,
344008,PEDRAS,-44.0175,-3.9436,pluviometrica,
344010,PRESIDENTE JUSCELINO,-44.0792,-2.9278,pluviometrica,
344011,SÃO MATEUS DO MARANHÃO,-44.4661,-4.0078,pluviometrica,
344012,MIRANDA,-44.5833,-3.5497,pluviometrica,
344013,LAGO AÇÚ,-44.8908,-3.8464,pluviometrica,
344014,ARARI_Vigilância em Saúde,-44.7796,-3.4512,pluviometrica,
344015,CANTANHEDE_Hospital Santa Filomena,-44.3772,-3.6343,pluviometrica,
344016,CONCEIÇÃO DO LAGO-ACU_Hospital Municipal,-44.8914,-3.8461,pluviometrica,
344017,ITAPECURU MIRIM_Centro de Ensino Wady Fiquene,-44.3527,-3.3964,pluviometrica,
344018,MATÕES DO NORTE_Centro Administrativo,-44.5517,-3.6317,pluviometrica,
344019,MIRANDA DO NORTE_Prefeitura Municipal,-44.5856,-3.5621,pluviometrica,
344020,OLINDA NOVA DO MARANHAO_Creche Escola Raio de Sol,-44.9877,-3.0017,pluviometrica,
344021,PIRAPEMAS_Pirapemas,-44.223,-3.7078,pluviometrica,
344022,PRESIDENTE VARGAS_Prefeitura Municipal,-44.0234,-3.4079,pluviometrica,
344023,VITÓRIA DO MEARIM_Prefeitura Municipal,-44.8739,-3.4614,pluviometrica,
345000,ARATOÍ GRANDE,-45.2203,-3.765,pluviometrica,
345006,PINDARÉ-MIRIM,-45.4431,-3.6583,pluviometrica,
345011,ZÉ DOCA,-45.6511,-3.2692,pluviometrica,
345012,BOA VISTA DO PINDARÉ,-45.0106,-3.4028,pluviometrica,
345013,NEWTON BELO,-45.6694,-3.4244,pluviometrica,
345014,ALTO ALEGRE,-45.8431,-3.6656,pluviometrica,
345015,ALTO ALEGRE DO PINDARE_Torre de televisão,-45.8452,-3.6714,pluviometrica,
345016,BELA VISTA DO MARANHAO_Rua das Palmeiras,-45.3075,-3.7262,pluviometrica,
345017,CAJARI_Prefeitura Municipal,-45.0105,-3.321,pluviometrica,
345018,IGARAPE DO MEIO_PrefeituraMunicipal,-45.2114,-3.6577,pluviometrica,
345019,MONÇÃO_PrefeituraMunicipal,-45.2522,-3.4911,pluviometrica,
345020,PENALVA_Hospital Municipal,-45.1742,-3.2886,pluviometrica,
345021,PINDARÉ-MIRIM_PrefeituraMunicipal,-45.3419,-3.61,pluviometrica,
345022,PIO XII_Braxim,-45.1759,-3.8932,pluviometrica,
345023,SANTA LUZIA_Prefeitura Municipal,-45.6564,-3.9707,pluviometrica,
345024,TUFILÂNDIA_Hospital Santa Teresinha,-45.6328,-3.6708,pluviometrica,
345025,VIANA_Hospital Municipal Dom Helio Campos,-45.0034,-3.209,pluviometrica,
346001,FAZENDA RURAL ZEBU,-46.8733,-3.3342,pluviometrica,
346002,TUCUMÃ,-46.1653,-4.2208,pluviometrica,
347000,PARAGOMINAS,-47.3433,-3.01,pluviometrica,
347001,GURUPIZINHO,-47.4978,-3.7425,pluviometrica,
347002,FAZENDA PLANALTO (EX.RANCHO GRANDE),-47.4672,-3.4522,pluviometrica,
347003,PARQUE EXP. AGROPECUÁRIA,-47.3333,-3.05,pluviometrica,
348001,FAZENDA MARINGA,-48.0858,-3.1544,pluviometrica,
348002,TAILÂNDIA,-48.9669,-2.9503,pluviometrica,
349000,TUCURUÍ,-49.6667,-3.7603,pluviometrica,
349001,CACHOEIRA TRACAMBEUA,-49.2225,-3.5142,pluviometrica,
349002,GOIANÉSIA,-49.0858,-3.8336,pluviometrica,
349003,JOANA PERES,-49.7967,-3.0158,pluviometrica,
349004,UHE TUCURUÍ JUSANTE,-49.6583,-3.7792,pluviometrica,
349005,TUCURUÍ_Centro,-49.67,-3.7661,pluviometrica,
349007,UHE TUCURUÍ BARRAMENTO,-49.6456,-3.8322,pluviometrica,
349008,ITUQUARA,-49.6461,-3.0331,pluviometrica,
349009,NOVA JUTAÍ,-49.5911,-3.4189,pluviometrica,
350000,FAZENDA ESTRELA DO NORTE,-50.4628,-3.8706,pluviometrica,
350001,BOM JARDIM DA TRANSAMAZÔNICA,-50.6328,-3.6664,pluviometrica,
351000,GRANJA GAZELA,-51.2558,-3.4194,pluviometrica,
351002,FAZENDA CIPAÚBA,-51.5681,-3.7231,pluviometrica,
351003,ALTAMIRA KM-35,-51.85,-3.2,pluviometrica,
351004,UHE BELO MONTE BR230,-51.7906,-3.1267,pluviometrica,
351005,UHE BELO MONTE SÍTIO PIMENTAL,-51.9403,-3.3758,pluviometrica,
351006,PCH SALTO CAFESOCA MONTANTE,-51.8828,3.7983,pluviometrica,
351007,PCH SALTO CAFESOCA JUSANTE,-51.8656,3.8139,pluviometrica,
352001,ALTAMIRA,-52.2131,-3.2142,pluviometrica,
352003,EMBRAPA,-52.35,-3.25,pluviometrica,
352005,BRASIL NOVO,-52.5419,-3.3078,pluviometrica,
352006,KM 23 TRANSAMAZÔNICA,-52.2167,-3.2,pluviometrica,
352009,UHE BELO MONTE VISTA ALEGRE,-52.2525,-3.1186,pluviometrica,
352010,UHE BELO MONTE SÃO FRANCISCO,-52.3489,-3.2533,pluviometrica,
352011,UHE BELO MONTE MONTANTE,-52.3347,-3.585,pluviometrica,
353000,URUARÁ,-53.5544,-3.6778,pluviometrica,
353001,KM-101 TRANSAMAZÔNICA,-53.0167,-3.2,pluviometrica,
353002,VILA UNIÃO DA FLORESTA,-53.1406,-3.5181,pluviometrica,
354000,SÍTIO SÃO PEDRO,-54.315,-3.8889,pluviometrica,
354004,UHE CURUÁ-UNA MONTANTE,-54.4614,-3.4764,pluviometrica,
354005,UHE CURUÁ-UNA RIO MOJÚ,-54.7867,-3.1569,pluviometrica,
355001,MUTUM,-54.8869,-3.4936,pluviometrica,
356002,GUARIBA,-56.5861,-3.2281,pluviometrica,
357001,MAUÉS,-57.7156,-3.4006,pluviometrica,
357003,MUCAJÁ,-57.5042,-3.8967,pluviometrica,
357004,MENINO DEUS,-57.3031,-3.7728,pluviometrica,
358000,ITACOATIARA,-58.4431,-3.1375,pluviometrica,
358002,BALSA DO RIO URUBÚ,-59.0433,-2.9131,pluviometrica,
358003,OSÓRIO FONSECA,-58.2861,-3.8167,pluviometrica,
359000,MANAUS (PONTA PELADA),-59.9833,-3.1333,pluviometrica,
359001,NOVA OLINDA DO NORTE,-59.0897,-3.8847,pluviometrica,
359003,ESC. AGROTÉCNICA DE MANAUS,-59.73,-3.17,pluviometrica,
359004,AUTAZES,-59.1339,-3.5764,pluviometrica,
359005,CPRM - SUREG/MA,-59.9944,-3.1,pluviometrica,
359008,COMUNIDADE BOM SUCESSO,-59.4392,-3.1306,pluviometrica,
360000,MANAUS,-59.95,-3.1167,pluviometrica,
360001,MANACAPURU,-60.6094,-3.3083,pluviometrica,
360005,COMUNIDADE SÃO JOÃO,-60.2558,-3.0472,pluviometrica,
360006,IRANDUBA,-60.2156,-3.2681,pluviometrica,
